order_id,customer_id,order_date,status,payment_method,shipping_country,shipping_city
7149,1512,2022-03-30 01:50:12,pending,credit_card,Spain,New York
7150,1552,2022-02-12 11:51:24,shipped,credit_card,Germany,Los Angeles
7151,1111,2024-05-30 12:23:10,paid,apple_pay,Spain,Chicago
7152,852,2024-02-19 19:35:35,pending,credit_card,United Kingdom,Bangalore
7153,1269,2020-10-14 01:33:57,shipped,credit_card,Italy,Melbourne
7154,851,2023-03-11 11:51:38,shipped,paypal,Germany,Paris
7155,1710,2020-03-22 21:57:46,paid,credit_card,India,Chicago
7156,1305,2023-11-23 15:07:59,paid,bank_transfer,United States,London
7157,471,2024-01-18 04:39:07,paid,google_pay,India,Berlin
7158,1664,2022-07-17 09:29:25,shipped,google_pay,Australia,Madrid
7159,876,2021-09-13 23:28:56,pending,apple_pay,Spain,Los Angeles
7160,1329,2020-09-27 04:08:58,refunded,credit_card,Germany,Vancouver
7161,906,2021-05-27 21:01:04,paid,paypal,Germany,Vancouver
7162,828,2020-03-24 11:12:20,shipped,apple_pay,India,Melbourne
7163,23,2024-06-26 22:09:57,shipped,bank_transfer,Spain,Mumbai
7164,1562,2024-07-27 01:55:21,cancelled,bank_transfer,Italy,Paris
7165,373,2023-03-06 00:40:03,shipped,apple_pay,Germany,Paris
7166,208,2020-07-14 03:14:04,shipped,bank_transfer,Canada,Los Angeles
7167,1073,2022-01-04 10:57:48,cancelled,apple_pay,United Kingdom,Rome
7168,758,2022-11-02 23:01:36,shipped,bank_transfer,United Kingdom,Chicago
7169,1580,2021-12-31 15:35:15,paid,apple_pay,Australia,Los Angeles
7170,411,2024-08-02 07:41:35,paid,credit_card,United Kingdom,Amsterdam
7171,613,2020-06-08 04:01:38,cancelled,google_pay,Canada,Berlin
7172,831,2024-02-16 04:34:41,paid,google_pay,Netherlands,Mumbai
7173,645,2024-01-16 11:33:56,shipped,google_pay,France,London
7174,477,2023-10-14 11:39:13,cancelled,apple_pay,Germany,Los Angeles
7175,527,2021-01-12 21:40:09,paid,google_pay,United Kingdom,Rome
7176,1933,2020-01-21 12:41:42,shipped,credit_card,France,Mumbai
7177,178,2024-02-05 13:27:11,paid,paypal,India,Paris
7178,1496,2020-10-08 23:03:38,shipped,google_pay,India,London
7179,1705,2020-01-01 21:47:22,shipped,bank_transfer,Germany,Vancouver
7180,1626,2021-02-05 04:22:48,cancelled,credit_card,Australia,Melbourne
7181,532,2023-08-22 23:47:53,cancelled,apple_pay,India,Berlin
7182,1667,2020-01-04 20:43:14,refunded,credit_card,Canada,Los Angeles
7183,1806,2021-05-04 09:52:14,paid,paypal,Canada,Vancouver
7184,1535,2021-11-04 18:17:41,paid,apple_pay,India,Los Angeles
7185,440,2023-11-08 17:29:36,refunded,apple_pay,Netherlands,Toronto
7186,407,2020-08-03 19:06:18,shipped,bank_transfer,Germany,Toronto
7187,482,2020-02-21 15:37:36,paid,bank_transfer,France,Amsterdam
7188,1968,2024-06-19 16:37:00,paid,apple_pay,India,Madrid
7189,1543,2020-05-10 01:10:30,paid,credit_card,Netherlands,London
7190,1404,2020-10-30 22:05:53,shipped,google_pay,Spain,New York
7191,1179,2022-05-30 18:33:10,cancelled,google_pay,United States,Rome
7192,1504,2020-04-06 21:08:35,pending,google_pay,Netherlands,London
7193,212,2024-02-06 03:27:33,shipped,credit_card,United Kingdom,Toronto
7194,828,2022-05-11 23:52:25,shipped,apple_pay,India,Chicago
7195,653,2023-12-04 13:22:42,paid,apple_pay,United States,Melbourne
7196,1417,2023-11-21 06:51:41,refunded,bank_transfer,Canada,Bangalore
7197,219,2022-01-23 10:23:54,pending,credit_card,Germany,New York
7198,1960,2024-03-31 12:29:54,pending,paypal,Australia,Sydney
7199,446,2022-10-29 02:33:52,paid,bank_transfer,Germany,Melbourne
7200,453,2021-08-15 13:55:01,cancelled,credit_card,Canada,New York
7201,1984,2021-07-24 21:23:11,cancelled,paypal,France,Madrid
7202,1432,2021-01-12 20:08:49,paid,bank_transfer,United States,Mumbai
7203,771,2021-04-29 10:09:07,cancelled,bank_transfer,Canada,Los Angeles
7204,1179,2021-12-31 13:01:31,cancelled,credit_card,Spain,Rome
7205,968,2020-10-27 04:35:47,paid,credit_card,Italy,Mumbai
7206,1801,2024-02-09 18:01:49,paid,credit_card,Spain,Amsterdam
7207,499,2024-12-05 23:57:20,paid,google_pay,Canada,Paris
7208,1055,2022-07-20 19:36:22,paid,paypal,India,Vancouver
7209,906,2024-08-05 09:59:00,refunded,bank_transfer,Netherlands,Mumbai
7210,1656,2023-11-03 04:14:20,paid,google_pay,Canada,Melbourne
7211,1832,2022-06-04 18:29:21,paid,bank_transfer,United States,Los Angeles
7212,819,2022-06-28 01:19:15,shipped,credit_card,United Kingdom,Melbourne
7213,1511,2022-02-24 07:17:18,refunded,credit_card,France,Mumbai
7214,694,2023-09-20 13:47:58,paid,apple_pay,Germany,Vancouver
7215,1633,2021-08-28 12:38:09,shipped,bank_transfer,United States,Rome
7216,891,2024-11-01 15:05:47,paid,credit_card,Canada,Sydney
7217,1625,2020-04-01 20:05:35,paid,paypal,United Kingdom,Sydney
7218,163,2024-02-24 01:05:33,paid,apple_pay,France,Berlin
7219,37,2022-05-31 01:52:40,shipped,credit_card,Italy,Los Angeles
7220,1512,2021-11-10 10:36:06,shipped,bank_transfer,Netherlands,Berlin
7221,1034,2021-11-29 19:16:56,paid,bank_transfer,Australia,Amsterdam
7222,1793,2020-10-23 03:38:53,paid,google_pay,Germany,Berlin
7223,1294,2021-04-17 16:08:00,paid,credit_card,Spain,Sydney
7224,345,2023-05-05 22:30:42,paid,paypal,Spain,Berlin
7225,1236,2023-11-07 15:23:28,shipped,apple_pay,Australia,Sydney
7226,1250,2020-01-08 16:08:33,shipped,paypal,United States,Chicago
7227,1597,2021-09-11 22:07:09,paid,credit_card,India,Amsterdam
7228,795,2022-09-09 20:19:35,shipped,google_pay,United States,Los Angeles
7229,72,2023-06-29 20:54:13,cancelled,paypal,Italy,Los Angeles
7230,1887,2022-03-14 19:43:57,refunded,google_pay,United Kingdom,Toronto
7231,122,2022-05-03 07:59:44,cancelled,google_pay,Spain,Berlin
7232,420,2021-12-19 00:28:54,paid,paypal,United States,New York
7233,949,2022-06-02 20:09:41,paid,google_pay,France,Madrid
7234,171,2020-10-11 22:52:51,paid,credit_card,France,New York
7235,867,2020-11-05 21:32:25,cancelled,credit_card,Australia,Vancouver
7236,588,2020-07-19 17:34:32,paid,credit_card,France,Chicago
7237,133,2022-02-28 18:28:03,refunded,paypal,Germany,Madrid
7238,303,2023-09-19 02:40:33,refunded,bank_transfer,Canada,New York
7239,1685,2020-01-18 20:37:49,shipped,credit_card,Australia,Paris
7240,1737,2020-12-18 12:24:20,shipped,paypal,India,Chicago
7241,211,2022-03-30 18:25:11,paid,google_pay,Spain,Toronto
7242,1232,2024-02-25 16:19:06,shipped,google_pay,United Kingdom,Amsterdam
7243,1615,2020-09-11 00:16:13,paid,google_pay,Spain,Amsterdam
7244,1532,2022-11-03 15:32:34,shipped,bank_transfer,Canada,Sydney
7245,1189,2020-07-08 19:55:06,pending,bank_transfer,Australia,Los Angeles
7246,559,2022-12-16 05:58:07,shipped,bank_transfer,Canada,Rome
7247,585,2020-07-03 12:56:10,paid,google_pay,Germany,Vancouver
7248,1223,2023-11-11 19:16:39,paid,apple_pay,United States,Sydney
7249,1774,2021-02-16 22:37:54,paid,credit_card,France,Mumbai
7250,1849,2024-12-06 12:23:00,shipped,apple_pay,India,Sydney
7251,1454,2023-01-17 14:20:10,pending,bank_transfer,Australia,London
7252,539,2020-05-16 11:32:51,shipped,bank_transfer,India,London
7253,1534,2024-01-31 12:14:40,refunded,paypal,France,Berlin
7254,1080,2020-09-08 06:01:49,shipped,bank_transfer,Germany,Vancouver
7255,1676,2022-01-28 12:30:29,paid,apple_pay,United States,Toronto
7256,51,2024-03-05 18:13:16,cancelled,apple_pay,Spain,Amsterdam
7257,1559,2021-12-19 07:44:24,shipped,credit_card,Netherlands,Berlin
7258,1183,2024-11-25 21:35:59,shipped,apple_pay,France,Chicago
7259,789,2022-12-23 21:41:26,shipped,paypal,India,Amsterdam
7260,954,2024-09-11 16:52:16,pending,bank_transfer,United States,Toronto
7261,242,2024-02-23 18:22:16,cancelled,apple_pay,Canada,Amsterdam
7262,112,2022-06-19 09:48:24,shipped,paypal,Canada,Berlin
7263,58,2024-08-06 03:46:33,paid,apple_pay,Italy,Amsterdam
7264,101,2020-08-31 10:54:40,pending,bank_transfer,Germany,London
7265,137,2023-03-18 09:24:00,paid,credit_card,United Kingdom,Rome
7266,7,2021-08-14 04:45:13,refunded,bank_transfer,Italy,Chicago
7267,1835,2024-11-02 19:20:34,shipped,credit_card,Canada,Mumbai
7268,316,2024-02-21 11:09:35,paid,google_pay,United Kingdom,Mumbai
7269,1550,2021-08-20 04:40:52,shipped,paypal,United States,Bangalore
7270,1186,2023-08-07 23:21:30,paid,bank_transfer,United States,New York
7271,1128,2024-01-16 04:55:33,shipped,credit_card,Italy,Sydney
7272,768,2023-07-23 14:49:51,shipped,paypal,France,Sydney
7273,133,2023-10-14 20:18:14,refunded,apple_pay,Spain,Bangalore
7274,1192,2023-08-17 23:07:48,pending,bank_transfer,Italy,Amsterdam
7275,184,2022-05-20 18:40:49,paid,paypal,United States,Chicago
7276,293,2020-11-21 12:50:58,shipped,apple_pay,Italy,Madrid
7277,611,2020-10-05 20:05:56,refunded,bank_transfer,Germany,Vancouver
7278,1608,2024-11-04 19:58:27,shipped,bank_transfer,United Kingdom,Vancouver
7279,921,2021-01-18 08:29:38,paid,bank_transfer,United States,Toronto
7280,830,2023-09-04 05:21:13,paid,apple_pay,India,Sydney
7281,690,2023-01-28 13:33:40,refunded,google_pay,France,Los Angeles
7282,1789,2022-04-29 23:05:36,paid,apple_pay,Canada,Sydney
7283,1914,2024-12-31 06:43:10,paid,apple_pay,Canada,Chicago
7284,288,2020-11-14 17:17:06,refunded,bank_transfer,United Kingdom,London
7285,1263,2023-03-23 16:28:12,refunded,apple_pay,France,Berlin
7286,801,2022-05-15 20:19:57,shipped,google_pay,Canada,Los Angeles
7287,1694,2022-05-01 08:10:41,paid,credit_card,India,Los Angeles
7288,1092,2024-04-09 17:44:29,paid,apple_pay,Italy,New York
7289,631,2020-11-09 00:21:25,pending,paypal,United States,London
7290,1150,2020-10-28 23:29:42,shipped,paypal,United Kingdom,Chicago
7291,263,2024-08-02 11:57:45,shipped,credit_card,Germany,Chicago
7292,1351,2020-04-24 01:57:19,pending,bank_transfer,Canada,New York
7293,510,2023-07-20 18:38:03,shipped,apple_pay,Italy,Mumbai
7294,369,2024-03-22 15:18:35,cancelled,credit_card,Italy,Berlin
7295,483,2024-01-31 00:49:47,paid,bank_transfer,Italy,New York
7296,977,2023-11-09 14:43:50,paid,credit_card,India,Los Angeles
7297,1845,2020-10-10 08:24:06,pending,apple_pay,United Kingdom,Amsterdam
7298,1696,2023-07-29 02:44:10,pending,bank_transfer,Canada,Bangalore
7299,1200,2021-12-05 00:00:26,paid,apple_pay,France,New York
7300,617,2024-07-18 05:34:41,shipped,bank_transfer,Canada,Melbourne
7301,1124,2024-06-11 03:53:40,shipped,google_pay,Australia,Los Angeles
7302,778,2023-03-14 02:00:28,paid,bank_transfer,India,Toronto
7303,839,2020-05-17 00:47:29,paid,apple_pay,India,Amsterdam
7304,675,2024-05-09 16:07:43,shipped,bank_transfer,France,Bangalore
7305,1352,2021-09-24 06:17:01,paid,credit_card,Italy,Mumbai
7306,1945,2023-01-07 17:20:09,paid,paypal,Australia,Rome
7307,901,2021-02-06 08:49:12,shipped,credit_card,Netherlands,Paris
7308,1660,2023-04-18 19:27:43,refunded,apple_pay,Netherlands,Mumbai
7309,1420,2021-07-28 15:22:31,paid,bank_transfer,Australia,Bangalore
7310,816,2024-12-31 09:03:56,paid,apple_pay,India,Paris
7311,1549,2020-06-18 09:58:41,paid,apple_pay,Canada,New York
7312,1386,2020-04-14 13:28:12,shipped,credit_card,India,Rome
7313,470,2021-04-22 17:49:12,pending,credit_card,Australia,Los Angeles
7314,1287,2023-12-24 06:35:16,paid,credit_card,Netherlands,Rome
7315,1018,2023-02-11 16:15:52,shipped,paypal,Canada,Melbourne
7316,640,2021-12-26 22:45:16,shipped,credit_card,India,Los Angeles
7317,1233,2021-11-08 21:39:23,paid,google_pay,United States,Los Angeles
7318,1610,2023-04-21 06:13:09,refunded,credit_card,United Kingdom,London
7319,963,2023-04-08 01:01:38,shipped,paypal,United Kingdom,Mumbai
7320,543,2024-02-23 08:37:07,shipped,paypal,India,Rome
7321,1324,2021-10-01 09:41:33,paid,paypal,Australia,Madrid
7322,1463,2022-08-08 22:38:43,shipped,paypal,Italy,Sydney
7323,1459,2022-11-08 04:52:16,shipped,apple_pay,France,Amsterdam
7324,740,2022-09-09 22:08:05,paid,apple_pay,United States,Melbourne
7325,1657,2021-06-15 09:20:55,shipped,apple_pay,Netherlands,Mumbai
7326,1480,2022-04-08 12:42:29,paid,bank_transfer,India,Sydney
7327,1674,2022-12-19 04:58:01,paid,paypal,Australia,Mumbai
7328,636,2020-05-30 01:43:38,paid,bank_transfer,United States,New York
7329,1569,2024-11-27 10:06:39,cancelled,google_pay,United States,Bangalore
7330,1929,2023-02-17 18:56:09,shipped,google_pay,United States,London
7331,1796,2021-07-06 11:40:59,paid,apple_pay,Spain,New York
7332,1330,2024-05-05 16:17:31,paid,paypal,Netherlands,Madrid
7333,152,2021-05-22 19:06:43,shipped,paypal,United Kingdom,Rome
7334,789,2021-09-22 06:43:03,paid,bank_transfer,Netherlands,Los Angeles
7335,459,2022-09-11 14:30:03,shipped,credit_card,Canada,Paris
7336,1371,2021-11-18 13:50:58,shipped,google_pay,United States,Madrid
7337,1481,2020-11-29 18:52:22,shipped,bank_transfer,Netherlands,Amsterdam
7338,1855,2021-08-02 07:54:31,pending,bank_transfer,Spain,Rome
7339,861,2020-10-15 12:45:47,shipped,paypal,India,Madrid
7340,608,2020-09-27 11:57:07,shipped,credit_card,Spain,Sydney
7341,1269,2021-04-29 00:23:35,paid,google_pay,Germany,Los Angeles
7342,255,2024-08-05 23:57:43,paid,bank_transfer,Australia,Bangalore
7343,666,2021-05-24 04:31:32,shipped,paypal,Netherlands,Amsterdam
7344,934,2022-09-03 16:42:00,shipped,bank_transfer,Germany,Berlin
7345,901,2022-10-12 11:06:12,refunded,credit_card,India,Toronto
7346,1582,2024-06-14 00:48:15,pending,google_pay,Netherlands,Toronto
7347,1045,2022-04-14 10:46:59,paid,google_pay,Spain,Vancouver
7348,957,2021-12-16 19:25:33,paid,google_pay,Italy,Paris
7349,1684,2020-06-11 22:16:15,paid,credit_card,Netherlands,London
7350,294,2020-05-22 13:36:17,cancelled,bank_transfer,Canada,Los Angeles
7351,1909,2021-04-30 04:32:08,shipped,google_pay,France,Los Angeles
7352,1127,2023-12-05 12:17:06,paid,apple_pay,Germany,Berlin
7353,1342,2024-01-19 08:29:29,paid,apple_pay,Netherlands,Mumbai
7354,317,2020-01-19 08:34:51,shipped,apple_pay,Italy,Bangalore
7355,1429,2020-05-05 19:14:28,pending,google_pay,United Kingdom,Rome
7356,1221,2024-08-11 22:50:11,shipped,apple_pay,Netherlands,Mumbai
7357,1863,2024-01-03 11:38:03,shipped,google_pay,United Kingdom,Vancouver
7358,369,2023-05-26 19:32:20,paid,google_pay,Netherlands,Melbourne
7359,1115,2023-08-30 03:55:41,shipped,credit_card,Australia,Berlin
7360,962,2024-12-30 14:42:44,pending,paypal,Canada,New York
7361,61,2024-03-27 07:23:42,paid,apple_pay,United Kingdom,Los Angeles
7362,345,2020-10-02 20:01:17,shipped,google_pay,Netherlands,Paris
7363,200,2024-12-27 11:57:03,refunded,paypal,Australia,Paris
7364,1893,2021-09-20 07:09:27,paid,paypal,Italy,Madrid
7365,1745,2020-03-29 03:52:07,paid,paypal,United Kingdom,Amsterdam
7366,1172,2020-07-07 15:55:47,cancelled,paypal,Italy,Bangalore
7367,1201,2023-12-20 12:53:12,shipped,paypal,Netherlands,Amsterdam
7368,1743,2024-04-20 14:52:31,paid,credit_card,Spain,Amsterdam
7369,1741,2024-07-03 04:54:35,cancelled,google_pay,Spain,Berlin
7370,1659,2021-02-03 11:13:54,shipped,apple_pay,United States,Melbourne
7371,66,2024-09-15 17:29:20,shipped,bank_transfer,Spain,Los Angeles
7372,438,2022-01-02 13:20:59,shipped,paypal,Canada,Vancouver
7373,219,2023-06-28 10:41:33,paid,paypal,Australia,Chicago
7374,298,2021-01-08 22:30:13,shipped,bank_transfer,Italy,Berlin
7375,372,2022-09-03 14:27:05,shipped,google_pay,France,Rome
7376,495,2020-08-04 11:50:33,paid,apple_pay,India,Rome
7377,694,2021-11-22 21:50:34,cancelled,credit_card,India,Rome
7378,1796,2024-02-14 15:53:20,cancelled,apple_pay,Italy,Bangalore
7379,154,2024-11-01 09:39:20,refunded,bank_transfer,India,Bangalore
7380,1791,2022-11-02 08:16:41,shipped,paypal,Australia,Amsterdam
7381,976,2021-07-03 06:57:27,shipped,google_pay,Germany,Chicago
7382,1945,2023-04-26 11:39:11,paid,google_pay,Spain,Paris
7383,582,2022-08-16 10:49:35,paid,credit_card,United States,Rome
7384,1229,2020-02-14 16:43:55,paid,google_pay,Italy,Vancouver
7385,428,2020-05-12 14:25:42,shipped,google_pay,Spain,Paris
7386,1103,2021-11-28 13:07:04,paid,credit_card,Netherlands,Chicago
7387,333,2021-03-28 23:39:33,refunded,apple_pay,Canada,Amsterdam
7388,1537,2022-10-19 19:36:10,paid,google_pay,Canada,Amsterdam
7389,543,2022-05-01 02:44:17,shipped,paypal,United States,Madrid
7390,1415,2021-12-18 11:40:36,shipped,credit_card,India,Melbourne
7391,1585,2020-01-20 04:29:09,paid,paypal,Netherlands,Berlin
7392,871,2022-10-10 06:49:04,refunded,google_pay,India,Berlin
7393,1183,2021-02-10 13:24:28,paid,bank_transfer,France,Paris
7394,758,2023-08-19 16:33:28,paid,apple_pay,Italy,Chicago
7395,631,2020-12-29 19:14:16,shipped,google_pay,India,Toronto
7396,1371,2024-12-23 14:41:37,paid,bank_transfer,Canada,London
7397,145,2024-05-13 18:27:00,paid,credit_card,United States,Toronto
7398,1357,2021-05-03 01:58:30,shipped,paypal,Netherlands,Paris
7399,722,2020-08-23 18:27:40,paid,credit_card,Spain,Mumbai
7400,1319,2024-05-25 05:29:31,shipped,bank_transfer,United States,Rome
7401,41,2021-01-21 21:47:52,paid,apple_pay,Canada,Chicago
7402,719,2024-01-28 09:58:55,paid,bank_transfer,Italy,Rome
7403,1162,2021-02-15 05:18:57,paid,bank_transfer,Canada,Mumbai
7404,962,2021-10-10 21:52:01,cancelled,google_pay,Spain,Toronto
7405,1022,2022-04-05 11:01:21,shipped,paypal,India,Vancouver
7406,574,2023-01-24 08:30:11,paid,apple_pay,Netherlands,Vancouver
7407,1571,2024-01-29 13:12:22,pending,apple_pay,India,Paris
7408,282,2021-04-23 18:00:16,shipped,credit_card,Italy,Vancouver
7409,1287,2023-07-06 05:19:42,cancelled,paypal,Australia,Berlin
7410,619,2023-07-10 01:58:56,shipped,paypal,Australia,Los Angeles
7411,777,2020-05-29 04:12:00,paid,apple_pay,Italy,Toronto
7412,1824,2022-06-30 18:32:00,shipped,apple_pay,United Kingdom,Vancouver
7413,380,2024-03-10 18:52:52,paid,paypal,United Kingdom,Amsterdam
7414,1500,2024-07-26 14:51:44,paid,apple_pay,Canada,New York
7415,1768,2024-07-27 09:05:03,shipped,credit_card,Netherlands,Chicago
7416,826,2022-04-20 18:19:30,paid,google_pay,Italy,Toronto
7417,1989,2020-05-31 16:26:40,shipped,google_pay,United States,Sydney
7418,981,2020-05-30 11:17:47,paid,google_pay,Spain,Sydney
7419,157,2021-09-26 01:16:15,pending,apple_pay,India,Mumbai
7420,1334,2020-09-20 02:14:25,paid,apple_pay,France,Berlin
7421,533,2021-07-20 16:18:16,paid,google_pay,France,Rome
7422,1860,2023-11-16 13:29:59,shipped,google_pay,Germany,Toronto
7423,468,2024-01-03 00:16:03,paid,bank_transfer,Spain,Amsterdam
7424,901,2024-03-29 08:57:27,paid,paypal,United States,Berlin
7425,778,2021-04-07 05:46:38,cancelled,apple_pay,United Kingdom,Amsterdam
7426,1880,2024-11-30 12:22:02,paid,paypal,Germany,Melbourne
7427,201,2022-05-24 07:36:32,paid,credit_card,United States,Vancouver
7428,1005,2024-07-08 23:29:16,pending,google_pay,United States,Vancouver
7429,1206,2023-01-14 11:53:56,pending,apple_pay,Australia,London
7430,919,2020-10-17 02:59:08,refunded,google_pay,Germany,Chicago
7431,1834,2021-02-20 14:00:14,shipped,credit_card,France,Vancouver
7432,1259,2023-11-21 04:56:26,shipped,apple_pay,United Kingdom,Sydney
7433,445,2021-01-26 07:57:15,paid,credit_card,Spain,Los Angeles
7434,23,2022-05-16 21:50:22,paid,apple_pay,Australia,Toronto
7435,857,2020-04-07 14:44:22,cancelled,paypal,India,Madrid
7436,1709,2024-07-18 11:22:12,shipped,apple_pay,France,Mumbai
7437,1243,2024-05-05 05:29:29,refunded,apple_pay,Spain,Rome
7438,1658,2021-02-06 23:03:24,pending,credit_card,Germany,Paris
7439,1751,2022-09-19 17:14:29,paid,paypal,Spain,Los Angeles
7440,1586,2021-01-26 20:44:16,cancelled,google_pay,Italy,Vancouver
7441,335,2022-09-18 18:28:46,shipped,apple_pay,United Kingdom,Paris
7442,1255,2022-08-26 17:03:41,shipped,google_pay,Germany,Melbourne
7443,1103,2024-07-14 20:56:47,refunded,bank_transfer,Spain,New York
7444,116,2024-04-20 04:50:53,shipped,paypal,India,Vancouver
7445,294,2024-08-01 11:42:16,shipped,paypal,Italy,Mumbai
7446,167,2024-08-09 10:59:35,shipped,credit_card,Germany,London
7447,1418,2022-03-06 17:38:22,paid,apple_pay,Italy,Paris
7448,776,2024-05-04 17:49:37,refunded,google_pay,Spain,New York
7449,1244,2023-02-22 21:44:37,shipped,google_pay,Australia,Los Angeles
7450,256,2024-06-08 22:24:01,paid,apple_pay,France,Amsterdam
7451,53,2022-03-24 15:15:20,paid,google_pay,Australia,Los Angeles
7452,1884,2024-12-19 23:43:18,cancelled,bank_transfer,France,Melbourne
7453,893,2022-01-29 12:17:02,shipped,bank_transfer,Canada,Rome
7454,1590,2022-04-09 19:10:29,paid,google_pay,India,Toronto
7455,697,2021-05-19 07:13:14,shipped,paypal,Spain,Amsterdam
7456,1154,2022-12-12 13:10:45,paid,google_pay,United States,Mumbai
7457,282,2021-08-03 10:10:18,cancelled,paypal,Spain,Toronto
7458,1343,2024-02-06 20:32:25,refunded,credit_card,Canada,Mumbai
7459,740,2020-05-13 22:32:55,shipped,google_pay,United States,Rome
7460,1821,2023-06-29 13:29:46,paid,bank_transfer,Australia,Chicago
7461,1,2021-11-01 03:59:26,paid,paypal,France,Rome
7462,1018,2024-12-18 01:56:18,pending,credit_card,Netherlands,Berlin
7463,946,2020-11-12 10:10:32,shipped,google_pay,France,Chicago
7464,1570,2024-10-09 10:59:10,shipped,apple_pay,France,Los Angeles
7465,746,2021-02-08 08:46:16,paid,bank_transfer,Italy,Toronto
7466,1391,2024-04-02 00:29:14,paid,paypal,Netherlands,Madrid
7467,1017,2022-09-06 17:40:50,paid,bank_transfer,United States,Amsterdam
7468,641,2021-08-14 03:02:26,shipped,credit_card,United States,Paris
7469,1973,2022-05-07 02:17:25,paid,bank_transfer,Italy,Madrid
7470,819,2020-04-13 07:23:23,paid,bank_transfer,Italy,Bangalore
7471,1941,2023-04-01 09:23:51,shipped,apple_pay,Germany,Chicago
7472,1751,2021-02-10 16:32:46,paid,credit_card,Australia,Melbourne
7473,791,2020-03-02 09:50:35,paid,google_pay,United States,Bangalore
7474,1051,2024-11-25 17:38:57,pending,credit_card,Netherlands,London
7475,1470,2020-07-14 19:49:55,refunded,google_pay,Canada,Vancouver
7476,1483,2021-05-10 02:34:40,shipped,credit_card,Italy,Madrid
7477,618,2022-04-22 23:10:51,shipped,bank_transfer,Spain,Toronto
7478,1395,2021-11-04 07:15:29,cancelled,paypal,United States,Mumbai
7479,1961,2020-09-26 17:02:30,pending,apple_pay,Canada,Paris
7480,163,2024-04-30 14:37:59,cancelled,apple_pay,United States,Melbourne
7481,1939,2022-05-21 01:29:08,pending,credit_card,Netherlands,New York
7482,192,2024-11-03 09:57:39,paid,paypal,India,London
7483,1772,2022-11-17 00:54:20,refunded,bank_transfer,United States,Bangalore
7484,800,2024-02-07 10:31:32,shipped,apple_pay,Netherlands,Sydney
7485,1928,2023-12-11 06:15:21,paid,paypal,Spain,Berlin
7486,1822,2021-01-30 18:40:18,refunded,google_pay,Spain,Vancouver
7487,1238,2020-05-26 17:06:37,paid,bank_transfer,Canada,Melbourne
7488,656,2022-10-08 14:38:10,cancelled,apple_pay,Netherlands,Mumbai
7489,1716,2021-02-27 03:03:17,refunded,apple_pay,Italy,Paris
7490,1899,2020-10-27 17:58:27,shipped,credit_card,Italy,Madrid
7491,96,2020-10-12 15:41:09,shipped,bank_transfer,Canada,Mumbai
7492,1405,2020-03-06 05:53:22,paid,bank_transfer,Spain,Mumbai
7493,513,2020-04-05 22:26:46,shipped,apple_pay,France,Mumbai
7494,1904,2022-07-07 15:18:14,shipped,bank_transfer,Spain,Madrid
7495,1138,2022-06-16 19:51:16,paid,paypal,India,Paris
7496,605,2021-03-24 01:02:24,shipped,paypal,Spain,Berlin
7497,797,2021-05-31 05:47:00,shipped,google_pay,India,Mumbai
7498,806,2024-05-17 10:51:02,refunded,apple_pay,Spain,Madrid
7499,1573,2024-05-17 12:25:13,paid,apple_pay,Italy,Toronto
7500,236,2020-10-27 23:24:28,shipped,google_pay,United States,Berlin
7501,1807,2020-07-21 11:05:04,paid,credit_card,Italy,Los Angeles
7502,1176,2023-03-06 02:37:14,shipped,paypal,Spain,Mumbai
7503,1805,2022-08-02 08:11:46,paid,apple_pay,Australia,Vancouver
7504,1945,2023-12-13 19:06:22,refunded,bank_transfer,Italy,Chicago
7505,736,2020-09-27 00:47:19,shipped,google_pay,Italy,London
7506,512,2022-04-02 19:40:31,pending,bank_transfer,United Kingdom,Melbourne
7507,1205,2023-06-11 10:18:26,shipped,google_pay,Germany,Bangalore
7508,773,2023-06-12 11:37:32,paid,credit_card,Australia,Amsterdam
7509,448,2023-06-21 09:50:25,refunded,credit_card,United Kingdom,London
7510,274,2021-02-27 22:49:53,shipped,bank_transfer,France,Chicago
7511,338,2024-03-19 01:44:27,shipped,google_pay,United States,Chicago
7512,1278,2021-10-18 05:57:02,shipped,paypal,Spain,Toronto
7513,13,2023-02-09 10:48:00,paid,apple_pay,Canada,Madrid
7514,1305,2024-06-20 14:35:27,paid,credit_card,United States,Madrid
7515,90,2021-03-24 12:46:16,paid,credit_card,Italy,Vancouver
7516,1880,2020-03-20 11:26:23,shipped,google_pay,United Kingdom,Los Angeles
7517,1992,2021-10-29 23:36:32,paid,apple_pay,Netherlands,Sydney
7518,677,2020-08-08 06:06:09,pending,credit_card,India,Los Angeles
7519,708,2024-08-25 14:27:41,paid,credit_card,Italy,Toronto
7520,412,2022-10-10 21:58:03,refunded,paypal,United Kingdom,Amsterdam
7521,779,2022-07-13 00:14:41,cancelled,google_pay,United Kingdom,Toronto
7522,160,2021-09-05 02:52:32,shipped,bank_transfer,Spain,Madrid
7523,1393,2022-09-17 23:47:21,cancelled,google_pay,United Kingdom,Vancouver
7524,341,2022-04-05 02:31:54,paid,paypal,Italy,Amsterdam
7525,252,2020-06-09 07:50:58,paid,paypal,France,Paris
7526,1352,2024-01-31 05:41:27,paid,paypal,Spain,Berlin
7527,157,2022-02-12 06:19:03,shipped,apple_pay,Germany,London
7528,1539,2022-06-13 01:16:27,shipped,paypal,Germany,Vancouver
