session_id,customer_id,session_start,device_type,traffic_source,landed_on_page
12374,178,2023-02-10 07:59:06,tablet,Direct,checkout
12375,1702,2022-09-08 23:58:01,desktop,Ads,search
12376,1141,2022-06-23 10:18:12,mobile,Direct,home
12377,1596,2021-12-10 10:21:01,tablet,Ads,search
12378,494,2020-05-21 05:53:03,mobile,Paid Social,search
12379,1814,2021-05-27 00:21:06,desktop,Push Notification,cart
12380,377,2020-06-07 22:11:42,tablet,Organic Search,search
12381,443,2024-05-27 11:58:43,tablet,Email,checkout
12382,146,2023-02-09 08:34:28,mobile,Paid Social,search
12383,1973,2023-06-02 10:05:15,tablet,Direct,cart
12384,1633,2021-01-19 12:34:39,tablet,Direct,cart
12385,1230,2021-08-12 18:31:58,mobile,Organic Search,checkout
12386,104,2022-02-09 04:06:15,desktop,Paid Social,product
12387,760,2022-01-27 13:27:23,desktop,Paid Social,checkout
12388,33,2020-02-01 08:38:14,mobile,Push Notification,cart
12389,112,2023-10-07 09:52:51,desktop,Email,cart
12390,1793,2022-04-30 11:52:37,mobile,Push Notification,search
12391,811,2022-08-04 06:42:03,desktop,Push Notification,cart
12392,692,2022-07-16 08:43:23,tablet,Organic Search,cart
12393,1993,2020-05-09 19:41:51,desktop,Organic Search,cart
12394,216,2020-11-18 04:54:34,desktop,Paid Social,cart
12395,637,2020-12-10 22:42:13,mobile,Email,product
12396,391,2020-11-08 12:16:20,tablet,Paid Social,cart
12397,1577,2020-08-19 01:11:24,tablet,Ads,product
12398,1946,2022-11-17 23:16:32,tablet,Direct,cart
12399,1499,2022-04-18 23:23:45,tablet,Paid Social,home
12400,1212,2023-10-21 03:40:20,desktop,Direct,cart
12401,345,2020-07-20 02:09:49,mobile,Direct,home
12402,858,2024-08-20 04:32:39,tablet,Organic Search,home
12403,1578,2023-04-02 03:55:52,tablet,Push Notification,cart
12404,792,2020-01-12 17:08:03,mobile,Direct,product
12405,577,2024-12-05 14:56:57,tablet,Email,product
12406,252,2021-06-20 08:09:57,mobile,Email,checkout
12407,1126,2023-05-15 08:02:11,mobile,Organic Search,home
12408,28,2020-06-20 21:08:31,mobile,Paid Social,cart
12409,997,2023-07-27 00:27:05,mobile,Direct,home
12410,1294,2023-05-21 18:57:17,desktop,Organic Search,search
12411,1905,2023-09-14 04:50:18,tablet,Email,search
12412,538,2021-02-25 13:53:51,desktop,Ads,home
12413,468,2022-05-24 05:21:13,desktop,Email,home
12414,1110,2022-10-02 17:43:14,mobile,Organic Search,home
12415,386,2022-04-02 15:06:25,tablet,Organic Search,search
12416,412,2023-10-20 17:05:38,desktop,Push Notification,home
12417,1639,2021-01-29 05:27:51,mobile,Organic Search,product
12418,132,2021-07-05 22:44:24,desktop,Direct,home
12419,1441,2021-07-19 11:12:38,desktop,Ads,checkout
12420,564,2024-12-27 23:48:54,desktop,Ads,product
12421,713,2021-01-09 01:13:34,mobile,Organic Search,product
12422,605,2020-01-21 14:22:16,mobile,Direct,cart
12423,1131,2023-03-20 21:48:53,tablet,Paid Social,cart
12424,792,2022-12-21 16:14:59,mobile,Organic Search,cart
12425,1513,2021-01-14 17:40:38,desktop,Email,search
12426,1281,2024-03-15 10:41:19,desktop,Direct,search
12427,854,2022-02-17 10:46:58,tablet,Ads,search
12428,16,2021-03-29 14:41:27,mobile,Email,cart
12429,762,2020-03-24 04:12:26,mobile,Paid Social,checkout
12430,1541,2020-01-17 11:07:24,mobile,Paid Social,checkout
12431,609,2023-02-13 04:09:16,mobile,Direct,checkout
12432,1608,2024-09-23 17:44:17,desktop,Ads,home
12433,1769,2024-11-01 22:56:32,desktop,Push Notification,search
12434,837,2020-07-21 02:24:11,mobile,Push Notification,home
12435,1022,2020-11-11 08:25:14,desktop,Ads,product
12436,997,2023-12-10 08:59:42,tablet,Ads,cart
12437,484,2022-07-15 23:49:06,desktop,Organic Search,product
12438,1599,2020-02-10 16:19:44,mobile,Ads,product
12439,454,2022-05-03 23:59:00,desktop,Ads,cart
12440,929,2020-09-08 04:55:35,tablet,Organic Search,cart
12441,1003,2024-02-01 18:06:45,desktop,Push Notification,search
12442,95,2021-12-23 12:32:40,desktop,Paid Social,product
12443,1545,2022-06-17 05:06:07,mobile,Ads,home
12444,681,2020-06-10 21:46:35,tablet,Email,home
12445,1450,2023-07-27 06:42:36,desktop,Email,home
12446,1810,2020-11-11 23:06:34,desktop,Ads,home
12447,1970,2023-01-09 06:38:47,desktop,Direct,home
12448,484,2022-06-17 09:30:32,tablet,Ads,checkout
12449,591,2021-12-16 20:11:10,tablet,Paid Social,search
12450,221,2024-08-15 06:00:18,tablet,Paid Social,checkout
12451,1624,2023-10-08 22:51:41,desktop,Email,checkout
12452,714,2022-09-18 05:35:54,desktop,Direct,product
12453,1106,2021-12-19 04:12:22,desktop,Paid Social,cart
12454,929,2021-02-21 23:18:06,mobile,Direct,home
12455,103,2023-05-29 06:00:49,desktop,Ads,product
12456,1992,2020-08-24 10:14:03,desktop,Paid Social,product
12457,893,2022-04-23 23:00:32,desktop,Organic Search,checkout
12458,735,2020-07-23 03:37:40,tablet,Ads,home
12459,119,2021-09-10 06:46:20,tablet,Organic Search,home
12460,639,2021-04-05 09:24:23,mobile,Email,search
12461,1532,2022-12-15 08:16:20,mobile,Paid Social,product
12462,935,2020-10-25 09:07:21,mobile,Push Notification,cart
12463,1540,2020-03-06 08:14:27,mobile,Email,search
12464,1690,2021-09-04 16:07:23,tablet,Organic Search,checkout
12465,351,2021-01-17 12:12:09,mobile,Organic Search,product
12466,1910,2022-06-18 12:55:01,tablet,Paid Social,cart
12467,1489,2021-09-08 23:41:11,desktop,Ads,checkout
12468,1546,2023-05-23 21:02:23,desktop,Ads,checkout
12469,706,2021-08-27 00:08:25,desktop,Ads,product
12470,1368,2020-11-09 21:35:31,desktop,Organic Search,home
12471,701,2023-01-06 16:17:09,mobile,Organic Search,product
12472,1332,2021-12-04 03:32:28,tablet,Paid Social,cart
12473,419,2023-06-30 00:23:45,desktop,Ads,search
12474,1074,2022-08-02 16:49:28,desktop,Paid Social,product
12475,677,2022-06-16 07:42:12,tablet,Ads,search
12476,439,2023-05-06 21:40:57,tablet,Direct,home
12477,1777,2024-03-25 23:24:26,desktop,Push Notification,product
12478,1165,2021-11-29 22:00:42,desktop,Paid Social,cart
12479,1663,2021-02-19 16:24:16,tablet,Ads,product
12480,176,2020-02-09 08:12:05,desktop,Paid Social,search
12481,1773,2021-11-18 04:30:04,mobile,Direct,cart
12482,1333,2020-03-10 18:15:45,tablet,Push Notification,home
12483,220,2024-12-07 04:17:44,tablet,Direct,search
12484,1317,2020-09-04 09:03:39,desktop,Push Notification,checkout
12485,699,2022-11-24 17:33:27,desktop,Push Notification,product
12486,55,2020-05-16 11:14:47,tablet,Ads,checkout
12487,1836,2023-12-12 16:12:23,tablet,Email,product
12488,514,2024-01-01 11:51:09,mobile,Direct,home
12489,987,2023-10-27 06:04:38,mobile,Direct,checkout
12490,81,2023-11-14 13:40:51,mobile,Organic Search,home
12491,327,2024-05-23 02:21:25,desktop,Ads,checkout
12492,1078,2022-03-22 01:49:01,tablet,Ads,cart
12493,1273,2021-09-11 22:08:33,desktop,Push Notification,search
12494,562,2020-03-09 13:01:19,tablet,Direct,checkout
12495,1158,2021-09-01 20:43:52,mobile,Ads,search
12496,1517,2022-04-15 03:45:27,desktop,Direct,search
12497,177,2024-08-13 23:14:23,tablet,Organic Search,home
12498,1096,2020-12-14 22:29:55,mobile,Direct,cart
12499,1357,2024-06-17 07:37:57,desktop,Ads,search
12500,926,2023-02-02 15:00:55,tablet,Ads,search
12501,1235,2023-04-05 00:43:01,desktop,Direct,search
12502,1721,2023-12-26 01:13:38,mobile,Organic Search,home
12503,521,2022-04-30 10:41:23,mobile,Email,search
12504,1469,2023-10-21 07:55:38,desktop,Direct,product
12505,918,2021-12-02 08:30:12,desktop,Organic Search,home
12506,1137,2022-06-01 21:47:27,mobile,Paid Social,cart
12507,1004,2021-01-21 18:50:03,tablet,Direct,home
12508,1394,2023-10-10 05:01:15,desktop,Push Notification,cart
12509,495,2024-02-04 02:14:10,desktop,Organic Search,cart
12510,817,2022-05-08 03:30:45,desktop,Paid Social,cart
12511,276,2022-06-20 03:25:40,desktop,Email,home
12512,1678,2021-12-01 06:40:46,desktop,Paid Social,cart
12513,968,2020-10-04 20:06:49,mobile,Ads,checkout
12514,710,2021-12-14 15:34:49,desktop,Email,product
12515,1936,2021-10-12 08:30:06,tablet,Push Notification,search
12516,1251,2020-04-18 03:54:24,tablet,Email,checkout
12517,1403,2023-11-05 14:54:21,mobile,Organic Search,checkout
12518,1848,2022-09-20 00:50:17,desktop,Ads,search
12519,1273,2021-02-19 17:23:56,desktop,Email,search
12520,463,2023-04-01 07:55:45,tablet,Direct,checkout
12521,399,2024-08-24 06:26:20,tablet,Direct,cart
12522,88,2021-09-30 20:25:27,desktop,Direct,search
12523,1701,2023-02-13 22:40:25,desktop,Paid Social,checkout
12524,209,2021-06-07 20:18:38,mobile,Paid Social,home
12525,1931,2024-01-01 13:56:17,desktop,Ads,home
12526,1816,2021-07-05 15:44:34,tablet,Organic Search,home
12527,1812,2022-11-01 16:38:38,tablet,Direct,cart
12528,632,2022-01-24 23:25:26,tablet,Direct,home
12529,242,2020-09-23 18:02:01,tablet,Ads,cart
12530,1631,2021-12-25 02:19:33,tablet,Paid Social,search
12531,103,2024-11-25 22:12:35,desktop,Push Notification,search
12532,1223,2024-08-05 18:31:29,tablet,Direct,cart
12533,475,2023-05-09 19:08:27,tablet,Push Notification,cart
12534,591,2020-09-18 11:30:40,desktop,Ads,home
12535,1147,2024-05-23 00:18:34,mobile,Push Notification,checkout
12536,1513,2021-01-11 05:41:46,mobile,Paid Social,home
12537,2000,2020-07-04 03:29:06,desktop,Paid Social,search
12538,1276,2021-04-06 20:15:34,tablet,Paid Social,search
12539,1878,2024-01-18 05:05:17,tablet,Ads,home
12540,1432,2020-07-28 00:16:47,tablet,Direct,cart
12541,1419,2021-11-22 02:56:24,desktop,Organic Search,search
12542,640,2021-02-16 18:03:33,mobile,Email,search
12543,1211,2024-10-25 12:03:59,tablet,Push Notification,search
12544,437,2021-11-13 09:42:35,tablet,Ads,search
12545,1530,2021-07-23 05:38:52,tablet,Ads,home
12546,532,2022-07-23 16:10:58,mobile,Push Notification,cart
12547,1594,2024-05-08 11:43:15,tablet,Email,cart
12548,1799,2020-03-29 02:13:59,tablet,Ads,cart
12549,52,2022-02-08 08:02:57,mobile,Push Notification,checkout
12550,629,2022-10-02 14:19:48,mobile,Paid Social,product
12551,683,2021-02-16 01:40:59,tablet,Email,cart
12552,500,2020-03-15 07:31:54,desktop,Email,home
12553,1616,2021-02-07 21:08:16,desktop,Push Notification,product
12554,1162,2021-07-28 02:43:15,desktop,Paid Social,cart
12555,626,2024-09-06 01:28:08,desktop,Organic Search,home
12556,1278,2020-12-22 09:26:49,desktop,Ads,home
12557,1423,2023-01-11 11:57:21,desktop,Direct,search
12558,1605,2021-06-03 23:04:05,mobile,Paid Social,home
12559,96,2024-04-07 09:38:03,tablet,Organic Search,product
12560,1068,2022-12-01 08:52:44,desktop,Organic Search,checkout
12561,1232,2022-11-08 17:28:24,tablet,Ads,product
12562,599,2020-07-30 19:09:12,tablet,Paid Social,product
12563,519,2023-02-07 02:18:18,mobile,Ads,product
12564,1324,2022-12-23 23:06:27,tablet,Direct,checkout
12565,1169,2022-02-28 02:58:32,tablet,Paid Social,search
12566,1458,2020-05-16 01:32:11,mobile,Push Notification,product
12567,1493,2023-06-29 06:09:29,mobile,Push Notification,home
12568,1359,2022-07-16 04:35:14,mobile,Ads,search
12569,1622,2022-07-22 14:16:50,desktop,Email,home
12570,1437,2020-02-20 08:29:03,tablet,Email,product
12571,420,2024-01-20 02:42:53,desktop,Email,home
12572,917,2021-10-03 04:53:32,tablet,Organic Search,home
12573,1564,2024-09-07 11:29:36,desktop,Email,product
12574,985,2024-12-12 19:35:50,desktop,Email,search
12575,865,2022-02-21 20:23:31,mobile,Direct,search
12576,248,2021-07-16 13:22:47,mobile,Ads,product
12577,1080,2024-04-16 01:10:46,tablet,Push Notification,checkout
12578,757,2024-05-03 17:32:53,desktop,Organic Search,search
12579,933,2020-08-21 21:34:31,tablet,Push Notification,home
12580,1385,2022-03-13 16:26:08,mobile,Paid Social,checkout
12581,1071,2023-02-27 16:56:06,tablet,Push Notification,home
12582,638,2020-02-02 02:55:50,mobile,Ads,checkout
12583,1257,2022-04-29 12:21:13,mobile,Push Notification,checkout
12584,332,2022-10-24 13:41:18,desktop,Direct,checkout
12585,1829,2021-12-31 22:23:35,desktop,Organic Search,search
12586,706,2023-09-05 05:32:36,mobile,Push Notification,product
12587,252,2023-07-04 02:33:33,mobile,Email,cart
12588,1689,2021-08-19 01:58:33,tablet,Direct,product
12589,734,2021-07-31 00:41:26,desktop,Push Notification,cart
12590,42,2023-05-02 21:52:58,mobile,Paid Social,cart
12591,1489,2024-05-30 06:54:31,desktop,Paid Social,search
12592,166,2021-04-03 21:22:36,mobile,Direct,search
12593,313,2023-02-22 01:34:15,tablet,Direct,search
12594,1872,2024-12-27 04:48:00,mobile,Ads,checkout
12595,1758,2021-02-18 11:12:45,desktop,Organic Search,checkout
12596,832,2021-01-27 18:54:41,tablet,Email,search
12597,265,2024-06-25 23:07:22,desktop,Email,checkout
12598,1519,2023-02-01 15:43:03,desktop,Ads,product
12599,1446,2020-11-01 14:13:15,desktop,Paid Social,product
12600,652,2024-01-14 19:45:32,tablet,Email,home
12601,522,2022-07-29 20:00:08,tablet,Push Notification,home
12602,231,2024-08-06 12:42:41,desktop,Paid Social,product
12603,750,2022-10-16 03:54:13,tablet,Organic Search,cart
12604,1934,2020-01-24 17:14:35,mobile,Paid Social,checkout
12605,816,2021-06-25 19:12:20,tablet,Ads,product
12606,750,2023-01-21 01:30:51,mobile,Direct,search
12607,777,2023-12-23 05:07:13,mobile,Paid Social,search
12608,574,2020-05-15 04:43:19,mobile,Direct,search
12609,186,2021-01-23 15:31:19,tablet,Email,checkout
12610,1662,2022-07-15 12:38:01,tablet,Ads,checkout
12611,1927,2020-10-06 02:39:11,tablet,Email,cart
12612,1713,2021-07-03 10:39:20,desktop,Direct,home
12613,1362,2024-11-29 11:31:27,tablet,Push Notification,search
12614,65,2021-04-05 17:23:17,tablet,Email,checkout
12615,755,2020-11-27 00:40:57,mobile,Direct,checkout
12616,1617,2021-09-04 13:53:57,desktop,Ads,product
12617,1411,2020-08-25 22:06:43,desktop,Email,search
12618,747,2022-03-18 17:39:04,tablet,Email,checkout
12619,426,2020-09-20 11:01:53,mobile,Direct,cart
12620,718,2024-05-18 09:44:34,tablet,Push Notification,home
12621,1361,2021-02-18 12:46:42,tablet,Paid Social,checkout
12622,1569,2020-09-25 08:27:30,desktop,Direct,product
12623,1884,2023-12-07 15:32:12,desktop,Organic Search,checkout
12624,1596,2020-04-19 23:21:16,mobile,Ads,product
12625,189,2022-04-26 09:24:00,desktop,Email,checkout
12626,612,2023-02-20 11:04:36,tablet,Email,product
12627,1267,2021-11-29 22:53:52,mobile,Direct,product
12628,833,2024-01-22 03:42:48,mobile,Organic Search,home
12629,1658,2020-08-23 00:31:50,mobile,Organic Search,home
12630,630,2023-07-26 22:46:23,mobile,Paid Social,checkout
12631,1842,2023-06-27 09:00:36,mobile,Organic Search,product
12632,640,2021-01-13 20:56:07,mobile,Direct,product
12633,1587,2024-10-31 09:04:29,tablet,Ads,cart
12634,1988,2022-05-02 23:05:43,mobile,Ads,product
12635,160,2022-03-01 14:14:41,tablet,Ads,search
12636,604,2020-05-27 22:18:16,tablet,Push Notification,product
12637,1605,2022-10-12 14:25:35,mobile,Email,search
12638,1688,2024-10-29 05:26:20,tablet,Paid Social,home
12639,923,2020-02-04 22:20:37,tablet,Push Notification,search
12640,1094,2023-11-18 18:12:04,desktop,Organic Search,search
12641,1650,2021-01-14 19:10:30,mobile,Push Notification,checkout
12642,1125,2021-10-30 15:31:51,mobile,Email,home
12643,1318,2023-04-30 02:35:02,mobile,Push Notification,cart
12644,1430,2024-10-19 19:44:18,mobile,Paid Social,search
12645,1505,2022-01-12 08:05:43,mobile,Ads,checkout
12646,133,2024-09-18 05:25:16,desktop,Ads,home
12647,88,2021-04-23 06:10:15,tablet,Push Notification,product
12648,1377,2022-03-08 20:15:54,mobile,Paid Social,checkout
12649,1363,2020-03-08 00:50:33,desktop,Direct,product
12650,1295,2023-02-26 12:06:17,mobile,Paid Social,product
12651,1133,2024-05-12 14:32:28,tablet,Paid Social,cart
12652,1981,2020-06-30 16:52:27,mobile,Email,home
12653,1654,2022-11-12 06:04:54,tablet,Email,home
12654,1321,2023-02-19 17:47:04,tablet,Direct,cart
12655,1423,2024-01-03 07:37:48,mobile,Organic Search,checkout
12656,1029,2022-12-08 07:00:48,mobile,Organic Search,cart
12657,1107,2021-09-08 13:12:29,desktop,Ads,cart
12658,964,2020-06-06 11:31:15,mobile,Organic Search,checkout
12659,563,2022-08-05 01:35:35,mobile,Paid Social,cart
12660,245,2024-02-22 01:42:20,desktop,Push Notification,home
12661,1983,2021-09-14 13:52:37,mobile,Email,home
12662,314,2024-02-09 01:07:16,mobile,Organic Search,home
12663,1436,2024-05-01 02:25:34,tablet,Paid Social,cart
12664,1219,2024-03-17 14:47:14,tablet,Ads,product
12665,563,2024-02-19 04:47:48,tablet,Direct,product
12666,1180,2022-02-17 21:07:53,desktop,Push Notification,cart
12667,1404,2024-08-30 17:33:24,desktop,Organic Search,cart
12668,566,2021-09-04 06:25:42,desktop,Email,checkout
12669,1368,2020-05-08 13:48:31,mobile,Direct,checkout
12670,822,2024-09-24 13:22:26,desktop,Ads,product
12671,1398,2022-10-20 08:00:42,tablet,Direct,search
12672,571,2024-04-18 21:47:39,mobile,Push Notification,home
12673,671,2022-03-16 16:21:00,desktop,Email,checkout
12674,1825,2024-03-24 11:23:37,desktop,Organic Search,home
12675,769,2024-08-27 13:03:20,tablet,Direct,checkout
12676,1642,2024-06-10 16:00:36,desktop,Push Notification,search
12677,830,2021-03-22 11:01:33,mobile,Direct,home
12678,1746,2021-08-01 23:48:06,tablet,Organic Search,checkout
12679,1609,2020-06-28 05:09:11,desktop,Paid Social,cart
12680,1988,2020-06-02 09:55:29,mobile,Ads,cart
12681,402,2022-06-21 03:11:08,tablet,Organic Search,search
12682,572,2020-03-01 07:12:49,mobile,Organic Search,search
12683,232,2020-09-09 12:58:36,tablet,Push Notification,search
12684,359,2023-03-09 23:18:17,desktop,Organic Search,home
12685,912,2023-02-18 18:18:56,tablet,Push Notification,cart
12686,801,2021-10-17 10:31:06,tablet,Direct,home
12687,357,2022-01-08 07:50:36,desktop,Organic Search,cart
12688,766,2022-11-21 11:48:01,desktop,Paid Social,cart
12689,550,2023-05-10 21:49:11,desktop,Paid Social,product
12690,1078,2023-06-17 16:13:17,tablet,Direct,checkout
12691,346,2020-08-10 05:25:49,tablet,Ads,checkout
12692,183,2024-04-20 15:57:53,tablet,Paid Social,checkout
12693,1292,2022-09-09 20:17:57,mobile,Ads,search
12694,1259,2021-04-28 15:07:51,mobile,Push Notification,product
12695,62,2020-06-26 18:51:00,mobile,Organic Search,product
12696,1452,2021-07-25 17:35:23,mobile,Push Notification,checkout
12697,1484,2022-05-20 10:14:36,mobile,Ads,search
12698,640,2023-10-30 14:13:41,tablet,Email,search
12699,1196,2023-12-01 13:15:33,desktop,Email,search
12700,1815,2021-10-06 00:47:44,desktop,Push Notification,search
12701,124,2021-10-16 04:46:25,mobile,Email,cart
12702,1073,2022-08-14 03:16:44,mobile,Email,product
12703,83,2021-02-24 02:41:50,tablet,Paid Social,checkout
12704,613,2021-01-18 17:09:09,tablet,Organic Search,checkout
12705,1485,2024-11-22 06:16:18,tablet,Push Notification,checkout
12706,582,2022-05-10 16:47:06,mobile,Ads,product
12707,544,2021-11-05 07:59:39,mobile,Paid Social,cart
12708,42,2021-07-11 23:28:34,tablet,Email,search
12709,695,2020-02-29 10:58:35,desktop,Email,home
12710,1780,2022-06-04 01:47:40,desktop,Email,cart
12711,898,2021-04-12 02:21:20,tablet,Direct,checkout
12712,1976,2020-06-24 17:06:18,tablet,Ads,checkout
12713,481,2024-06-05 05:01:02,mobile,Paid Social,home
12714,162,2020-12-26 06:00:57,mobile,Direct,search
12715,1461,2022-02-26 15:40:58,desktop,Organic Search,search
12716,1339,2023-11-27 06:17:11,tablet,Paid Social,search
12717,1418,2021-03-03 08:50:53,mobile,Direct,checkout
12718,931,2023-11-05 00:35:02,desktop,Email,cart
12719,776,2023-02-12 14:07:46,desktop,Ads,search
12720,1804,2021-01-18 22:04:23,desktop,Email,home
12721,1285,2023-09-26 13:09:08,desktop,Paid Social,search
12722,252,2024-10-07 09:07:13,desktop,Email,product
12723,1275,2022-12-31 16:53:45,desktop,Direct,search
12724,1013,2023-07-11 03:46:20,tablet,Ads,cart
12725,1508,2023-06-19 04:24:42,tablet,Push Notification,home
12726,216,2024-09-26 03:52:50,mobile,Email,product
12727,871,2022-01-29 20:44:44,mobile,Organic Search,product
12728,969,2022-10-20 12:58:07,mobile,Push Notification,search
12729,1628,2023-05-24 11:46:43,mobile,Organic Search,product
12730,1589,2021-12-08 18:15:19,mobile,Push Notification,product
12731,839,2022-04-16 12:06:45,tablet,Push Notification,checkout
12732,1404,2023-09-23 23:03:15,tablet,Direct,product
12733,1993,2022-06-11 02:21:53,mobile,Push Notification,search
12734,600,2024-07-14 07:22:32,desktop,Push Notification,cart
12735,141,2024-11-05 01:52:55,mobile,Email,cart
12736,927,2022-07-18 18:49:42,desktop,Push Notification,cart
12737,1026,2023-03-08 12:54:29,mobile,Push Notification,cart
12738,900,2020-09-29 07:19:10,tablet,Push Notification,search
12739,63,2020-12-12 22:26:53,mobile,Organic Search,search
12740,1253,2020-08-03 19:47:13,mobile,Direct,cart
12741,735,2022-01-28 20:46:40,tablet,Push Notification,home
12742,792,2020-09-14 04:37:17,tablet,Organic Search,cart
12743,1742,2021-08-26 17:19:09,desktop,Push Notification,checkout
12744,1584,2021-03-31 01:54:36,mobile,Push Notification,home
12745,1520,2023-11-18 09:56:30,tablet,Ads,home
12746,316,2024-04-17 10:02:04,desktop,Push Notification,home
12747,747,2021-10-25 00:15:05,tablet,Paid Social,cart
12748,1293,2020-12-02 01:15:07,tablet,Direct,checkout
12749,295,2020-12-19 00:25:26,tablet,Paid Social,checkout
12750,522,2020-02-11 16:36:04,desktop,Direct,checkout
12751,1728,2024-04-20 12:30:13,tablet,Push Notification,cart
12752,1981,2021-06-09 17:43:06,tablet,Organic Search,search
12753,1819,2023-03-25 08:10:22,tablet,Direct,search
12754,100,2020-11-04 16:06:40,tablet,Email,checkout
12755,382,2021-06-25 16:47:36,tablet,Paid Social,checkout
12756,862,2024-10-24 04:19:53,desktop,Direct,search
12757,1650,2024-02-19 00:47:29,desktop,Organic Search,search
12758,658,2024-03-28 15:14:36,desktop,Organic Search,search
12759,571,2021-12-22 23:25:30,mobile,Email,home
12760,1495,2020-05-22 11:14:31,desktop,Paid Social,home
12761,1148,2023-05-12 11:06:26,mobile,Email,checkout
12762,283,2024-06-18 00:20:03,tablet,Organic Search,product
12763,1596,2024-04-13 05:11:26,desktop,Organic Search,product
12764,313,2021-08-25 11:22:17,desktop,Direct,search
12765,1745,2022-09-07 19:40:44,mobile,Email,cart
12766,1965,2021-05-28 10:12:13,desktop,Direct,checkout
12767,1195,2020-07-26 05:09:44,desktop,Organic Search,cart
12768,1699,2024-09-09 05:59:19,desktop,Ads,cart
12769,552,2022-12-09 09:33:44,tablet,Push Notification,checkout
12770,1522,2023-07-13 23:37:21,desktop,Ads,search
12771,1123,2021-03-15 09:41:35,mobile,Direct,home
12772,259,2023-07-18 00:06:01,tablet,Email,checkout
12773,1591,2021-04-22 05:28:46,tablet,Direct,cart
12774,412,2021-05-20 09:27:22,mobile,Ads,checkout
12775,1869,2022-10-07 22:26:30,tablet,Email,search
12776,1156,2023-09-08 20:58:21,mobile,Push Notification,product
12777,1623,2023-10-24 02:20:50,tablet,Organic Search,home
12778,1976,2020-03-15 03:36:30,desktop,Direct,product
12779,1499,2021-06-12 06:53:43,mobile,Email,product
12780,60,2020-03-30 02:58:09,tablet,Ads,home
12781,1916,2023-08-04 04:27:37,tablet,Email,home
12782,472,2020-02-15 00:44:40,mobile,Email,search
12783,138,2024-05-16 06:40:22,desktop,Direct,home
12784,1762,2020-08-18 14:24:27,mobile,Organic Search,checkout
12785,1619,2020-12-02 12:52:18,tablet,Push Notification,search
12786,1572,2021-12-20 05:41:21,tablet,Push Notification,cart
12787,1515,2021-11-30 18:57:53,desktop,Paid Social,home
12788,836,2020-01-08 07:08:11,tablet,Push Notification,cart
12789,1992,2022-08-16 18:52:36,mobile,Push Notification,cart
12790,356,2023-07-12 19:25:24,desktop,Email,product
12791,209,2021-05-08 18:02:37,tablet,Paid Social,product
12792,1814,2023-03-12 23:45:38,mobile,Push Notification,checkout
12793,629,2021-03-26 12:45:56,mobile,Push Notification,home
12794,1496,2022-03-01 17:14:33,mobile,Organic Search,product
12795,968,2020-11-01 03:02:34,desktop,Push Notification,cart
12796,497,2021-05-30 12:36:55,tablet,Organic Search,home
12797,1118,2022-02-11 23:18:30,desktop,Ads,checkout
12798,791,2024-06-23 11:57:19,tablet,Organic Search,product
12799,935,2022-01-14 17:17:02,tablet,Push Notification,checkout
12800,54,2023-07-14 16:20:26,tablet,Push Notification,home
12801,1947,2021-09-26 03:30:37,desktop,Organic Search,home
12802,729,2022-04-03 13:22:46,desktop,Organic Search,home
12803,1699,2020-04-30 22:44:04,desktop,Ads,home
12804,1319,2024-03-15 13:05:00,tablet,Paid Social,checkout
12805,1165,2024-08-23 14:56:54,desktop,Push Notification,cart
12806,1630,2022-04-29 08:54:46,tablet,Organic Search,checkout
12807,1079,2022-10-19 14:48:22,mobile,Ads,home
12808,713,2020-07-29 20:11:21,tablet,Email,checkout
12809,609,2023-02-28 08:47:20,tablet,Ads,product
12810,1529,2024-02-10 23:21:20,tablet,Email,cart
12811,1598,2022-05-17 05:45:51,mobile,Paid Social,checkout
12812,1769,2022-08-29 16:40:24,desktop,Push Notification,product
12813,745,2022-07-10 01:11:18,mobile,Paid Social,search
12814,319,2023-08-16 00:40:55,tablet,Ads,cart
12815,1776,2023-12-10 01:16:08,desktop,Direct,home
12816,868,2020-08-02 01:15:24,tablet,Ads,product
12817,1096,2022-10-21 21:41:38,tablet,Ads,search
12818,1805,2022-08-12 22:59:08,desktop,Organic Search,product
12819,1229,2021-01-08 00:56:17,mobile,Paid Social,cart
12820,1848,2020-08-20 23:51:41,desktop,Push Notification,product
12821,1854,2020-08-31 18:47:40,desktop,Organic Search,cart
12822,847,2020-02-29 13:31:50,mobile,Push Notification,home
12823,45,2023-07-29 21:30:14,tablet,Paid Social,search
12824,1022,2021-12-13 20:49:51,tablet,Paid Social,cart
12825,867,2023-07-28 18:16:48,desktop,Organic Search,home
12826,1997,2021-10-18 22:45:36,desktop,Organic Search,product
12827,1373,2023-03-15 23:50:43,mobile,Paid Social,checkout
12828,1797,2022-02-14 10:27:12,tablet,Ads,home
12829,150,2022-09-16 20:56:53,mobile,Organic Search,cart
12830,1068,2023-05-15 06:36:14,mobile,Push Notification,home
12831,755,2024-08-24 02:13:48,mobile,Direct,search
12832,270,2023-11-22 05:23:22,desktop,Organic Search,cart
12833,24,2023-03-21 01:08:16,tablet,Organic Search,search
12834,638,2022-02-14 17:45:58,tablet,Paid Social,home
12835,1375,2024-12-18 19:58:13,mobile,Email,checkout
12836,225,2021-08-14 09:32:42,mobile,Push Notification,home
12837,1644,2020-11-06 03:21:57,tablet,Direct,home
12838,1659,2024-05-31 23:25:00,mobile,Ads,cart
12839,1673,2024-03-19 13:18:55,tablet,Organic Search,cart
