order_item_id,order_id,product_id,quantity,unit_price,discount
17462,9518,144,4,321.56,0
17463,8576,71,1,167.32,0
17464,3789,27,4,65.87,0
17465,1764,104,1,188.19,0
17466,8454,177,2,218.39,15
17467,5438,199,3,378.96,0
17468,7950,166,1,314.43,10
17469,9734,144,2,321.56,0
17470,6697,188,4,61.43,15
17471,5692,79,3,19.52,5
17472,6446,290,5,25.70,10
17473,3080,284,3,111.58,0
17474,8498,226,5,348.65,0
17475,1944,211,4,323.51,0
17476,4903,247,4,202.30,5
17477,4247,133,1,47.71,10
17478,4940,218,4,385.74,10
17479,7100,45,5,382.91,0
17480,2273,226,5,348.65,5
17481,2388,155,1,190.98,0
17482,3599,44,3,57.92,5
17483,4210,276,2,342.04,10
17484,7272,91,4,371.67,0
17485,7931,278,1,334.45,0
17486,4358,180,5,323.47,0
17487,6922,283,5,390.13,15
17488,126,166,3,314.43,15
17489,2770,133,2,47.71,0
17490,8015,150,5,181.60,15
17491,8425,260,4,294.26,15
17492,989,14,2,106.54,10
17493,4265,288,1,66.37,0
17494,2713,160,4,132.63,10
17495,4372,47,4,202.34,0
17496,3310,86,4,365.04,5
17497,5221,8,2,357.93,0
17498,1352,60,3,275.96,15
17499,532,123,1,106.64,10
17500,2658,199,3,378.96,5
17501,4248,251,1,113.15,5
17502,2828,187,4,234.45,15
17503,920,176,4,367.34,5
17504,6674,134,1,378.20,15
17505,7665,297,3,30.06,0
17506,547,155,4,190.98,5
17507,2092,81,4,191.34,0
17508,5869,215,4,252.10,0
17509,2340,89,1,285.99,0
17510,312,44,3,57.92,0
17511,8911,133,1,47.71,15
17512,6647,243,3,297.01,15
17513,7639,231,3,64.44,15
17514,3419,142,5,249.44,0
17515,8642,13,1,97.73,0
17516,5197,189,4,299.32,0
17517,1762,293,1,58.98,15
17518,8023,158,5,214.14,0
17519,5291,204,2,197.94,0
17520,4546,53,4,200.65,10
17521,8278,216,1,301.09,10
17522,1155,243,1,297.01,0
17523,8473,215,1,252.10,10
17524,2811,57,4,140.14,10
17525,6816,196,3,160.55,10
17526,6931,39,4,49.89,15
17527,7547,241,3,101.41,5
17528,5509,200,3,67.84,5
17529,599,293,2,58.98,5
17530,3924,288,3,66.37,5
17531,6148,64,2,245.58,0
17532,7542,57,2,140.14,10
17533,9886,275,4,59.35,10
17534,3633,161,1,291.83,0
17535,9590,217,2,395.04,5
17536,2403,94,3,66.86,0
17537,4870,91,1,371.67,5
17538,657,142,5,249.44,5
17539,6184,128,2,220.39,0
17540,6727,184,5,200.81,0
17541,6599,141,4,53.20,0
17542,7745,198,5,116.63,0
17543,4732,269,5,79.59,0
17544,8935,129,5,265.34,0
17545,1560,185,5,48.99,10
17546,4761,49,5,123.44,10
17547,7920,62,4,78.99,10
17548,7764,189,3,299.32,0
17549,1540,4,4,296.68,15
17550,2817,65,3,76.41,10
17551,6730,112,2,121.23,5
17552,8261,33,4,330.23,0
17553,2665,251,2,113.15,0
17554,4357,203,5,6.30,0
17555,2572,111,3,225.30,10
17556,4475,107,5,65.37,0
17557,3040,208,1,389.11,0
17558,5642,1,4,281.65,5
17559,7903,56,1,372.10,0
17560,155,164,3,395.54,0
17561,4315,41,3,89.26,10
17562,1172,264,1,38.50,5
17563,8356,24,1,74.40,0
17564,714,120,1,388.54,5
17565,5363,7,2,263.49,0
17566,3795,198,3,116.63,0
17567,9602,265,3,366.02,0
17568,7141,296,2,93.52,10
17569,6343,44,2,57.92,5
17570,7880,236,5,383.46,0
17571,6109,42,3,309.17,0
17572,513,87,5,84.63,5
17573,9915,279,1,313.02,0
17574,1829,221,1,33.76,15
17575,2798,211,1,323.51,0
17576,4745,234,1,268.61,0
17577,9391,273,1,341.96,10
17578,8043,57,3,140.14,0
17579,9258,158,5,214.14,10
17580,3914,130,3,200.63,15
17581,8385,214,3,163.02,10
17582,6806,93,2,28.93,0
17583,5931,144,4,321.56,0
17584,8390,20,5,344.16,15
17585,6044,154,5,343.92,0
17586,5458,219,3,30.27,15
17587,9773,122,5,222.97,5
17588,7026,46,5,252.91,10
17589,6870,80,3,392.68,0
17590,707,180,1,323.47,15
17591,1661,170,1,67.45,0
17592,9870,177,3,218.39,15
17593,7885,255,2,339.07,0
17594,6459,43,4,232.40,10
17595,191,162,3,270.73,0
17596,725,107,5,65.37,15
17597,9249,18,5,318.44,0
17598,4401,24,5,74.40,0
17599,5092,28,1,82.43,0
17600,7543,274,1,53.21,15
17601,873,202,5,268.66,0
17602,3049,280,4,319.72,10
17603,4226,264,2,38.50,5
17604,1301,210,5,211.85,15
17605,6180,197,5,208.34,0
17606,5327,125,5,327.79,15
17607,1821,81,5,191.34,5
17608,7681,46,1,252.91,15
17609,137,286,5,362.28,15
17610,6711,222,1,345.59,15
17611,5880,200,3,67.84,15
17612,7916,167,2,245.05,0
17613,2695,50,4,311.33,10
17614,4720,144,2,321.56,10
17615,5170,67,2,134.74,5
17616,6164,208,5,389.11,0
17617,8504,52,3,51.91,0
17618,3423,191,5,226.42,10
17619,8547,110,2,326.74,10
17620,5220,253,1,286.72,5
17621,5379,116,5,368.79,0
17622,4566,79,4,19.52,0
17623,2294,135,5,387.74,0
17624,9514,25,3,157.60,10
17625,9321,67,5,134.74,0
17626,2624,125,2,327.79,0
17627,4082,6,2,190.26,15
17628,9477,220,3,131.34,15
17629,8540,195,1,282.87,10
17630,6956,273,5,341.96,0
17631,1951,262,1,265.12,5
17632,8551,64,5,245.58,5
17633,6125,230,4,323.29,0
17634,1189,117,2,350.39,5
17635,3788,278,5,334.45,0
17636,22,138,5,331.78,15
17637,4641,254,2,396.05,15
17638,3132,59,4,213.06,0
17639,6641,113,3,75.33,15
17640,3832,167,4,245.05,5
17641,1121,197,1,208.34,10
17642,2299,119,5,86.31,0
17643,6913,254,3,396.05,0
17644,5081,209,2,188.28,10
17645,2590,264,4,38.50,15
17646,4063,154,5,343.92,10
17647,8456,107,4,65.37,0
17648,2326,221,5,33.76,15
17649,808,198,3,116.63,5
17650,6371,243,4,297.01,0
17651,9286,252,3,24.03,0
17652,3649,38,5,200.72,10
17653,8734,167,5,245.05,0
17654,1541,114,4,156.49,0
17655,797,63,5,199.37,0
17656,1817,62,4,78.99,0
17657,6378,199,5,378.96,0
17658,5199,63,3,199.37,15
17659,6299,87,5,84.63,0
17660,2992,283,3,390.13,0
17661,9885,274,5,53.21,15
17662,2660,218,1,385.74,15
17663,9465,97,3,234.59,0
17664,8062,159,5,217.33,0
17665,3961,246,3,62.04,10
17666,6013,181,5,259.05,5
17667,9314,286,4,362.28,10
17668,5535,40,1,226.87,5
17669,9944,235,3,43.63,10
17670,1286,168,2,156.48,0
17671,6152,300,1,60.59,15
17672,3186,95,3,69.49,0
17673,3374,116,3,368.79,0
17674,7996,256,3,343.78,0
17675,6810,231,4,64.44,10
17676,2685,249,2,124.21,0
17677,2323,178,4,308.38,0
17678,9591,201,5,68.26,15
17679,2952,87,2,84.63,0
17680,1908,245,5,310.10,5
17681,4362,159,5,217.33,0
17682,2406,152,3,359.63,0
17683,7749,75,1,347.15,0
17684,6737,113,1,75.33,5
17685,2533,166,5,314.43,15
17686,7454,200,3,67.84,10
17687,4434,268,1,226.31,5
17688,858,124,1,320.32,15
17689,3502,3,1,369.07,15
17690,2778,172,1,43.91,0
17691,2478,267,2,208.17,0
17692,9418,262,1,265.12,10
17693,5717,9,3,150.86,5
17694,2925,256,3,343.78,0
17695,4737,68,4,277.33,10
17696,347,253,2,286.72,10
17697,4547,240,4,117.00,0
17698,6852,137,4,288.60,15
17699,6727,220,5,131.34,5
17700,8645,47,5,202.34,0
17701,3342,177,4,218.39,0
17702,68,83,2,80.10,0
17703,8217,259,3,201.35,10
17704,8859,52,2,51.91,0
17705,2263,214,4,163.02,0
17706,2265,237,1,199.63,10
17707,9889,101,4,167.15,5
17708,8444,204,5,197.94,5
17709,5617,244,4,146.67,15
17710,5643,65,4,76.41,0
17711,7034,160,4,132.63,10
17712,4557,188,2,61.43,5
17713,7614,122,2,222.97,0
17714,7834,182,5,183.61,15
17715,6659,208,5,389.11,0
17716,4707,274,4,53.21,0
17717,7065,280,4,319.72,0
17718,283,259,3,201.35,0
17719,7456,213,2,37.84,0
17720,9958,136,2,222.85,10
17721,365,61,1,175.74,0
17722,5616,223,4,23.99,5
17723,8413,9,1,150.86,15
17724,3258,185,2,48.99,0
17725,3484,244,3,146.67,5
17726,4125,48,3,72.09,15
17727,7690,7,2,263.49,0
17728,6768,132,4,356.02,0
17729,2003,165,1,273.91,5
17730,1158,55,3,396.81,0
17731,5285,226,5,348.65,5
17732,574,239,1,320.95,0
17733,9097,157,1,87.60,15
17734,9459,276,2,342.04,5
17735,275,116,4,368.79,0
17736,684,156,3,344.64,5
17737,5332,207,1,326.57,0
17738,5396,185,5,48.99,0
17739,4095,242,1,67.91,0
17740,8560,60,1,275.96,15
17741,1882,126,2,68.11,5
17742,4619,146,1,44.01,10
17743,5659,17,4,353.82,5
17744,7022,86,4,365.04,10
17745,5506,91,4,371.67,5
17746,9981,200,5,67.84,0
17747,8469,85,3,114.41,10
17748,8607,240,3,117.00,0
17749,6404,187,1,234.45,5
17750,6630,92,1,50.16,0
17751,7046,11,1,176.97,0
17752,2691,22,3,193.70,0
17753,2814,87,5,84.63,15
17754,6946,241,3,101.41,0
17755,9308,240,1,117.00,5
17756,6819,206,2,31.78,15
17757,5461,25,1,157.60,5
17758,1124,201,3,68.26,5
17759,5791,125,5,327.79,5
17760,2237,191,2,226.42,0
17761,8758,229,3,324.76,0
17762,1197,213,1,37.84,0
17763,9143,118,2,351.34,5
17764,7665,183,3,78.33,5
17765,8429,262,2,265.12,10
17766,3166,25,2,157.60,5
17767,1721,16,4,386.04,0
17768,4970,26,5,122.89,15
17769,2815,93,5,28.93,5
17770,1853,77,4,338.07,10
17771,4815,52,3,51.91,15
17772,5859,33,2,330.23,5
17773,5975,138,1,331.78,0
17774,6213,131,3,91.11,0
17775,7783,149,4,70.07,5
17776,1062,109,3,97.22,10
17777,9862,18,5,318.44,10
17778,9277,14,4,106.54,0
17779,5372,74,5,224.24,0
17780,4463,181,3,259.05,0
17781,4718,129,5,265.34,5
17782,6008,105,5,338.11,0
17783,308,184,1,200.81,10
17784,4726,86,5,365.04,0
17785,3449,63,4,199.37,0
17786,407,162,2,270.73,5
17787,2181,137,4,288.60,5
17788,2330,8,1,357.93,5
17789,2208,12,4,161.29,10
17790,6721,125,3,327.79,5
17791,7559,177,2,218.39,0
17792,4425,114,2,156.49,15
17793,4577,272,4,120.04,15
17794,545,75,2,347.15,0
17795,1724,21,1,299.77,5
17796,8626,242,2,67.91,0
17797,4611,204,1,197.94,10
17798,5982,145,5,94.23,0
17799,754,19,5,20.40,0
17800,8155,33,1,330.23,10
17801,263,189,1,299.32,15
17802,1658,47,1,202.34,0
17803,5075,96,2,264.06,0
17804,7097,184,3,200.81,15
17805,5620,80,4,392.68,0
17806,2850,34,1,297.79,0
17807,7668,66,1,206.27,0
17808,7801,5,4,235.25,15
17809,5398,285,1,258.56,15
17810,2670,132,1,356.02,10
17811,7129,151,1,214.50,0
17812,6542,147,5,344.67,5
17813,7114,186,5,146.92,0
17814,8980,252,5,24.03,15
17815,4841,40,1,226.87,5
17816,6243,33,4,330.23,0
17817,9370,13,5,97.73,0
17818,8895,162,2,270.73,5
17819,7846,43,5,232.40,10
17820,9274,254,5,396.05,5
17821,311,222,3,345.59,15
17822,3825,50,1,311.33,5
17823,4569,243,4,297.01,0
17824,4386,195,1,282.87,0
17825,735,185,4,48.99,0
17826,9572,31,2,136.27,0
17827,3759,218,1,385.74,15
17828,9137,273,3,341.96,0
17829,1189,31,2,136.27,15
17830,79,249,1,124.21,0
17831,8897,123,3,106.64,5
17832,2510,185,3,48.99,0
17833,8855,102,3,102.20,5
17834,3896,299,3,277.33,5
17835,8556,127,1,126.84,5
17836,1613,279,2,313.02,5
17837,2397,172,4,43.91,10
17838,7885,183,2,78.33,15
17839,9682,78,1,33.23,5
17840,4321,30,5,190.99,0
17841,6773,152,5,359.63,0
17842,1038,32,2,318.14,0
17843,4909,82,4,278.93,0
17844,7484,81,1,191.34,15
17845,7758,36,1,229.35,15
17846,4297,35,3,335.83,0
17847,1476,55,1,396.81,0
17848,3155,136,2,222.85,0
17849,9028,177,1,218.39,15
17850,688,143,3,374.36,0
17851,5200,271,4,327.62,10
17852,9535,211,3,323.51,0
17853,3322,25,1,157.60,5
17854,446,227,4,303.25,0
17855,4843,87,1,84.63,5
17856,5402,165,5,273.91,0
17857,9056,71,4,167.32,0
17858,9260,9,1,150.86,0
17859,40,158,2,214.14,0
17860,9138,276,1,342.04,0
17861,8828,275,2,59.35,5
17862,5697,54,3,316.28,15
17863,3890,286,2,362.28,5
17864,7876,187,4,234.45,5
17865,2261,198,1,116.63,0
17866,8334,151,5,214.50,0
17867,2032,239,1,320.95,5
17868,4344,197,2,208.34,0
17869,6544,195,5,282.87,5
17870,5380,283,2,390.13,10
17871,4995,255,2,339.07,0
17872,104,193,5,85.60,0
17873,9848,170,4,67.45,5
17874,6685,232,2,182.33,0
17875,5862,203,5,6.30,0
17876,3399,104,3,188.19,0
17877,5021,209,3,188.28,0
17878,3187,253,4,286.72,5
17879,1255,137,4,288.60,5
17880,3658,296,3,93.52,5
17881,8152,42,5,309.17,10
17882,6980,275,3,59.35,0
17883,1265,155,3,190.98,0
17884,5730,272,1,120.04,10
17885,3934,88,1,42.74,0
17886,5142,26,2,122.89,10
17887,9993,50,1,311.33,0
17888,7929,78,3,33.23,0
17889,4925,190,5,22.53,5
17890,9351,19,5,20.40,15
17891,2452,136,3,222.85,15
17892,2329,62,1,78.99,0
17893,5383,288,2,66.37,5
17894,5528,44,5,57.92,5
17895,9817,180,4,323.47,10
17896,2010,279,5,313.02,5
17897,5674,183,4,78.33,10
17898,6078,291,2,25.51,5
17899,3313,241,3,101.41,15
17900,6626,164,3,395.54,0
17901,6608,122,1,222.97,10
17902,5244,19,2,20.40,0
17903,5764,176,3,367.34,10
17904,8959,189,2,299.32,0
17905,7022,201,1,68.26,10
17906,3999,50,1,311.33,15
17907,8494,292,4,136.17,10
17908,8412,232,5,182.33,0
17909,4653,239,3,320.95,0
17910,9768,14,4,106.54,0
17911,4490,266,2,7.51,0
17912,2516,129,4,265.34,0
17913,9024,240,2,117.00,0
17914,8604,139,1,321.64,5
17915,8729,175,1,372.30,0
17916,600,217,4,395.04,10
17917,8625,77,4,338.07,0
17918,20,215,1,252.10,5
17919,3016,79,5,19.52,0
17920,4142,174,5,232.35,0
17921,3469,112,5,121.23,10
17922,8627,280,2,319.72,0
17923,888,77,5,338.07,10
17924,7627,73,1,222.38,0
17925,7243,257,1,63.30,15
17926,5487,48,3,72.09,15
17927,6401,123,4,106.64,0
17928,5570,264,4,38.50,0
17929,9683,297,2,30.06,0
17930,7185,281,2,263.43,15
17931,9584,37,2,258.60,0
17932,3450,120,3,388.54,5
17933,3744,293,1,58.98,0
17934,3795,113,2,75.33,0
17935,1955,105,2,338.11,0
17936,9112,128,3,220.39,0
17937,5232,114,4,156.49,0
17938,7736,141,5,53.20,0
17939,955,291,1,25.51,0
17940,5351,5,2,235.25,0
17941,2949,275,1,59.35,0
17942,1253,122,2,222.97,0
17943,9155,40,2,226.87,0
17944,7455,144,1,321.56,0
17945,1298,212,4,324.30,15
17946,3197,112,4,121.23,15
17947,3405,31,1,136.27,5
17948,2658,152,5,359.63,5
17949,4687,87,3,84.63,0
17950,3473,107,1,65.37,15
17951,6075,60,3,275.96,15
17952,4232,185,1,48.99,0
17953,7456,26,3,122.89,15
17954,7711,247,1,202.30,10
17955,6855,152,4,359.63,10
17956,6666,75,4,347.15,0
17957,4785,146,5,44.01,0
17958,2655,113,4,75.33,10
17959,7419,75,5,347.15,0
17960,6200,127,3,126.84,0
17961,2999,197,1,208.34,15
17962,5311,214,1,163.02,0
17963,2221,35,4,335.83,0
17964,540,165,4,273.91,0
17965,2426,106,2,66.50,10
17966,2670,147,2,344.67,15
17967,9262,153,2,174.41,10
17968,1053,282,4,381.21,10
17969,4833,3,5,369.07,5
17970,7719,54,2,316.28,0
17971,394,76,5,297.26,15
17972,9336,56,2,372.10,0
17973,6782,15,4,254.29,10
17974,6585,161,3,291.83,0
17975,3718,215,4,252.10,0
17976,3251,20,4,344.16,0
17977,2871,223,3,23.99,5
17978,3226,33,1,330.23,0
17979,7372,60,4,275.96,0
17980,9924,190,1,22.53,15
17981,2348,125,5,327.79,0
17982,6529,92,3,50.16,5
17983,7276,156,3,344.64,10
17984,9026,68,4,277.33,15
17985,2571,138,4,331.78,0
17986,1053,188,2,61.43,0
17987,9509,234,3,268.61,15
17988,1969,237,5,199.63,10
17989,8702,134,4,378.20,15
17990,8247,89,1,285.99,10
17991,3614,144,1,321.56,15
17992,2667,172,4,43.91,0
17993,3187,94,3,66.86,0
17994,5351,5,2,235.25,0
17995,3486,64,4,245.58,0
17996,3106,53,4,200.65,10
17997,1014,1,2,281.65,5
17998,7623,107,3,65.37,0
17999,7057,90,4,206.30,0
18000,3905,8,4,357.93,0
18001,661,122,2,222.97,0
18002,8917,239,4,320.95,0
18003,7589,300,2,60.59,5
18004,5983,181,1,259.05,10
18005,4442,169,1,65.85,5
18006,2232,232,5,182.33,0
18007,4511,181,1,259.05,10
18008,3064,199,4,378.96,5
18009,9880,93,1,28.93,0
18010,6153,239,1,320.95,10
18011,4195,151,4,214.50,0
18012,9701,65,1,76.41,0
18013,8493,125,2,327.79,5
18014,362,173,5,178.93,10
18015,4134,175,3,372.30,0
18016,4567,202,4,268.66,0
18017,7281,3,1,369.07,0
18018,9978,216,4,301.09,5
18019,4885,286,1,362.28,10
18020,8272,246,4,62.04,0
18021,7889,203,3,6.30,10
18022,8662,24,3,74.40,5
18023,9543,260,4,294.26,5
18024,5615,268,5,226.31,10
18025,3721,270,3,246.69,0
18026,9300,108,1,261.20,0
18027,6125,140,2,120.30,0
18028,174,282,3,381.21,0
18029,470,148,5,119.97,0
18030,7732,161,5,291.83,0
18031,385,19,2,20.40,15
18032,583,203,2,6.30,0
18033,6666,193,5,85.60,5
18034,1047,200,4,67.84,15
18035,7765,210,5,211.85,15
18036,4043,6,4,190.26,0
18037,1998,3,3,369.07,5
18038,6037,178,4,308.38,10
18039,3347,63,4,199.37,0
18040,3103,164,5,395.54,0
18041,7544,50,1,311.33,0
18042,3080,45,5,382.91,15
18043,9420,50,5,311.33,0
18044,7979,248,1,149.84,5
18045,4611,71,1,167.32,0
18046,3138,23,4,393.39,15
18047,8687,204,5,197.94,0
18048,5737,100,5,371.65,10
18049,5411,120,2,388.54,10
18050,1292,299,5,277.33,15
18051,9833,197,4,208.34,0
18052,9100,7,5,263.49,0
18053,45,255,2,339.07,5
18054,6204,180,1,323.47,0
18055,1138,159,1,217.33,15
18056,849,119,2,86.31,15
18057,1954,122,5,222.97,0
18058,6303,71,5,167.32,0
18059,7834,120,2,388.54,15
18060,5649,29,1,34.87,5
18061,9113,217,4,395.04,0
18062,3695,125,3,327.79,15
18063,9661,8,5,357.93,0
18064,8772,34,1,297.79,5
18065,398,2,3,340.09,0
18066,5515,180,5,323.47,0
18067,4659,61,5,175.74,15
18068,4673,90,2,206.30,5
18069,7074,130,1,200.63,5
18070,5589,242,4,67.91,10
18071,9474,121,3,251.05,5
18072,8485,81,4,191.34,0
18073,8157,201,1,68.26,0
18074,8971,207,4,326.57,0
18075,4680,262,3,265.12,5
18076,2369,104,2,188.19,15
18077,9704,264,5,38.50,0
18078,7736,28,2,82.43,0
18079,5958,226,4,348.65,0
18080,6876,80,1,392.68,0
18081,1680,144,5,321.56,15
18082,656,125,2,327.79,15
18083,4967,289,1,90.69,0
18084,6302,220,1,131.34,0
18085,7754,147,2,344.67,0
18086,1656,91,2,371.67,10
18087,7940,80,4,392.68,0
18088,3916,185,2,48.99,15
18089,2180,32,3,318.14,15
18090,2230,106,2,66.50,0
18091,5853,93,4,28.93,0
18092,9008,16,1,386.04,0
18093,4761,213,2,37.84,0
18094,1964,96,5,264.06,0
18095,6688,13,3,97.73,15
18096,4245,20,1,344.16,15
18097,3059,27,2,65.87,0
18098,2606,254,2,396.05,0
18099,7483,98,3,115.13,0
18100,2828,109,3,97.22,0
18101,5275,5,5,235.25,0
18102,532,112,5,121.23,15
18103,9545,116,4,368.79,10
18104,3642,209,1,188.28,15
18105,2566,212,4,324.30,0
18106,4449,275,3,59.35,0
18107,4170,202,2,268.66,10
18108,2361,262,4,265.12,5
18109,9916,24,1,74.40,0
18110,2041,197,2,208.34,0
18111,7375,11,3,176.97,0
18112,1133,199,3,378.96,0
18113,2728,65,5,76.41,0
18114,8356,65,2,76.41,5
18115,1025,28,5,82.43,10
18116,1490,150,1,181.60,0
18117,9364,86,4,365.04,0
18118,2691,247,4,202.30,0
18119,3699,210,2,211.85,0
18120,5586,52,4,51.91,0
18121,533,217,3,395.04,0
18122,8662,88,2,42.74,15
18123,5745,118,5,351.34,0
18124,435,150,5,181.60,15
18125,9853,221,5,33.76,5
18126,4486,242,1,67.91,0
18127,651,285,1,258.56,0
18128,433,32,5,318.14,15
18129,4549,14,2,106.54,5
18130,3365,73,4,222.38,15
18131,4798,264,5,38.50,0
18132,200,146,3,44.01,0
18133,8189,55,1,396.81,10
18134,6409,40,5,226.87,0
18135,9608,172,3,43.91,0
18136,1508,150,5,181.60,10
18137,459,197,5,208.34,0
18138,5770,222,5,345.59,5
18139,3045,289,3,90.69,15
18140,2962,2,2,340.09,15
18141,4684,50,3,311.33,10
18142,1931,242,5,67.91,0
18143,7323,108,2,261.20,15
18144,2391,267,4,208.17,10
18145,8519,127,5,126.84,0
18146,3644,29,2,34.87,0
18147,4004,92,3,50.16,0
18148,6021,89,2,285.99,15
18149,9719,138,5,331.78,0
18150,3326,222,2,345.59,0
18151,7822,106,5,66.50,10
18152,6337,272,2,120.04,10
18153,2849,72,4,370.40,0
18154,8196,209,2,188.28,5
18155,5087,208,5,389.11,10
18156,4216,1,1,281.65,0
18157,6396,209,5,188.28,5
18158,8600,110,2,326.74,0
18159,4239,55,4,396.81,0
18160,3821,204,1,197.94,0
18161,9533,236,3,383.46,0
18162,61,84,2,124.05,0
18163,890,178,5,308.38,5
18164,790,41,2,89.26,0
18165,9608,263,4,116.93,15
18166,1412,162,5,270.73,15
18167,9173,268,1,226.31,0
18168,372,213,4,37.84,5
18169,6416,205,1,150.21,0
18170,3818,268,4,226.31,10
18171,4566,269,4,79.59,0
18172,6744,293,5,58.98,15
18173,8007,136,5,222.85,5
18174,2206,260,2,294.26,0
18175,3580,18,5,318.44,10
18176,541,54,4,316.28,0
18177,8324,215,2,252.10,5
18178,8659,231,2,64.44,10
18179,9883,163,2,20.58,0
18180,394,46,4,252.91,0
18181,7128,92,2,50.16,5
18182,1917,141,2,53.20,0
18183,8391,285,5,258.56,10
18184,7714,262,1,265.12,0
18185,6817,31,1,136.27,0
18186,2117,27,5,65.87,0
18187,3584,186,3,146.92,10
18188,3009,153,2,174.41,0
18189,662,278,2,334.45,0
18190,2482,183,4,78.33,0
18191,6559,134,3,378.20,15
18192,3590,96,3,264.06,5
18193,7716,178,2,308.38,0
18194,299,18,2,318.44,0
18195,1326,299,5,277.33,5
18196,588,282,3,381.21,0
18197,3595,291,1,25.51,0
18198,7016,194,1,212.39,0
18199,6556,94,3,66.86,0
18200,6452,83,5,80.10,0
18201,3197,100,5,371.65,15
18202,8429,91,2,371.67,10
18203,7684,103,1,252.38,10
18204,394,202,4,268.66,5
18205,9278,184,4,200.81,15
18206,7188,271,4,327.62,0
18207,5043,156,1,344.64,15
18208,1510,71,4,167.32,0
18209,3486,5,2,235.25,0
18210,2489,113,3,75.33,5
18211,4743,263,2,116.93,0
18212,9424,70,3,315.23,5
18213,9814,215,1,252.10,15
18214,5013,22,4,193.70,10
18215,2729,32,4,318.14,5
18216,4560,122,3,222.97,0
18217,596,249,5,124.21,0
18218,202,131,1,91.11,0
18219,3548,227,2,303.25,15
18220,9928,73,4,222.38,5
18221,6770,239,3,320.95,0
18222,7241,96,3,264.06,15
18223,4843,291,1,25.51,0
18224,7463,173,1,178.93,15
18225,6288,210,5,211.85,10
18226,3387,179,4,237.43,10
18227,2856,117,5,350.39,15
18228,2991,254,3,396.05,5
18229,547,35,5,335.83,10
18230,4954,11,1,176.97,0
18231,1561,281,4,263.43,10
18232,4744,164,4,395.54,0
18233,2725,2,1,340.09,15
18234,2924,253,2,286.72,0
18235,2449,129,1,265.34,10
18236,8334,97,4,234.59,5
18237,1465,109,3,97.22,10
18238,1230,30,3,190.99,5
18239,5903,56,3,372.10,15
18240,8316,68,3,277.33,0
18241,2895,161,4,291.83,5
18242,2735,1,5,281.65,0
18243,7717,183,3,78.33,15
18244,254,98,2,115.13,0
18245,5857,199,2,378.96,5
18246,5072,196,2,160.55,15
18247,2513,111,4,225.30,10
18248,3090,175,3,372.30,0
18249,6392,270,4,246.69,5
18250,4362,119,1,86.31,0
18251,7536,241,1,101.41,0
18252,1,246,5,62.04,0
18253,2887,3,3,369.07,5
18254,4617,298,3,253.90,10
18255,3337,249,5,124.21,0
18256,5330,278,5,334.45,0
18257,3849,282,4,381.21,0
18258,1985,210,2,211.85,5
18259,9570,11,4,176.97,0
18260,2215,289,4,90.69,0
18261,3365,29,5,34.87,0
18262,2639,135,4,387.74,0
18263,6601,207,4,326.57,15
18264,8509,275,4,59.35,15
18265,7757,182,3,183.61,10
18266,8477,30,4,190.99,10
18267,2700,258,1,171.69,15
18268,1718,47,1,202.34,0
18269,641,195,5,282.87,0
18270,401,131,3,91.11,0
18271,647,219,2,30.27,0
18272,5958,129,5,265.34,10
18273,8375,43,5,232.40,0
18274,1870,152,5,359.63,0
18275,2441,282,3,381.21,10
18276,9307,200,1,67.84,15
18277,6592,263,4,116.93,15
18278,4093,265,4,366.02,10
18279,9519,21,1,299.77,0
18280,6740,82,2,278.93,0
18281,1919,115,1,353.64,0
18282,7888,30,4,190.99,5
18283,702,26,3,122.89,0
18284,2953,85,5,114.41,15
18285,9273,85,3,114.41,5
18286,6709,35,1,335.83,0
18287,8920,216,3,301.09,0
18288,1735,249,5,124.21,0
18289,1359,247,3,202.30,5
18290,459,75,5,347.15,0
18291,4056,94,1,66.86,10
18292,4473,82,1,278.93,10
18293,4789,25,1,157.60,10
18294,6408,176,5,367.34,0
18295,2367,300,2,60.59,5
18296,8752,248,1,149.84,0
18297,1102,111,3,225.30,15
18298,992,158,4,214.14,15
18299,2883,12,5,161.29,0
18300,2236,256,5,343.78,0
18301,4850,202,5,268.66,10
18302,9008,195,2,282.87,0
18303,690,197,5,208.34,15
18304,8284,255,5,339.07,5
18305,8860,129,1,265.34,0
18306,9709,289,3,90.69,10
18307,6744,76,1,297.26,5
18308,1680,191,5,226.42,10
18309,4975,143,4,374.36,15
18310,2851,60,2,275.96,15
18311,1184,170,4,67.45,0
18312,9159,146,2,44.01,0
18313,243,1,3,281.65,5
18314,2418,227,5,303.25,0
18315,3492,166,4,314.43,15
18316,7676,48,2,72.09,0
18317,5417,62,2,78.99,15
18318,9418,53,4,200.65,0
18319,7330,144,2,321.56,0
18320,2036,111,1,225.30,0
18321,1064,162,3,270.73,0
18322,3015,211,2,323.51,0
18323,4692,70,2,315.23,0
18324,4084,248,2,149.84,15
18325,225,7,1,263.49,0
18326,1284,279,5,313.02,10
18327,2068,16,1,386.04,5
18328,2245,250,4,178.43,0
18329,4263,169,1,65.85,0
18330,1615,200,2,67.84,0
18331,3278,70,2,315.23,15
18332,9248,170,2,67.45,10
18333,6838,296,2,93.52,0
18334,7715,41,5,89.26,10
18335,1112,271,4,327.62,5
18336,2380,84,5,124.05,0
18337,3790,275,4,59.35,15
18338,863,75,1,347.15,0
18339,7250,142,3,249.44,0
